time,nHe2,vHe2,vthHe2,vC5,vthC5,vO6,vthO6,vFe10,vthFe10,HetoO,CtoO,FetoO
2008-04-03 07:59:57,0.14496,338.56,12.05,338.09,15.333,336.93,8.9214,336.4,10.75,56.693,0.53495,0.13437
2008-04-03 10:00:06,0.28375,340.7,15.053,338.87,13.838,338.03,10.602,334.55,11.888,71.143,0.65269,0.069244
2008-04-03 12:00:13,0.14307,334.13,13.822,331.24,10.929,331.19,12.508,321.11,4.4698,129.08,0.90899,0.12188
2008-04-03 14:00:22,0.13791,333.65,15.264,331.75,12.161,332.35,11.837,329.99,10.835,101.59,0.78396,0.12523
2008-04-03 16:00:29,0.11234,327.27,17.598,325.64,16.499,325.15,15.51,325.59,11.828,87.191,0.69357,0.19658
2008-04-03 18:00:39,0.086391,332.78,18.614,331.62,16.274,330.32,15.765,332.81,18.663,78.077,0.78496,0.20185
2008-04-03 20:00:49,0.059097,345.08,20.602,336.86,26.628,346.3,20.993,338.48,16.27,89.175,0.78653,0.17539
2008-04-03 22:00:59,0.081209,381.98,27.518,387.73,31.159,382.25,27.563,375.57,17.095,96.858,0.54544,0.11689
2008-04-04 00:01:09,0.15443,397.27,25.825,398.75,29.745,396.7,24.554,395.76,22.785,98.182,0.67477,0.1274
2008-04-04 02:01:19,0.14681,403.27,26.662,404.32,30.031,402.05,26.522,396.24,23.055,95.043,0.61674,0.11029
2008-04-04 04:01:29,0.12217,406.87,27.161,409.58,31.131,404.63,25.696,407.87,19.625,95.39,0.679,0.10242
2008-04-04 06:01:40,0.12794,411.01,28.595,410.18,30.268,409.79,26.466,403.56,22.985,84.025,0.63167,0.13526
2008-04-04 08:01:50,0.17055,413.5,29.356,412.98,31.354,412.67,28.362,405.35,22.583,85.129,0.64244,0.15648
2008-04-04 10:02:00,0.099019,423.4,32.426,426.74,33.948,422.26,33.45,413.25,25.196,82.611,0.64949,0.090092
2008-04-04 12:02:07,0.013886,489.46,45.455,488.45,36.361,493.04,40.592,459.64,47.618,46.224,0.62296,0.069111
2008-04-04 14:02:16,0.42117,479.44,36.742,476.19,36.229,476.59,36.002,475.67,38.64,88.398,0.72676,0.097123
2008-04-04 16:02:23,0.30489,470.49,38.696,466.48,40.749,467.03,37.935,466.16,39.387,85.585,0.69884,0.070371
2008-04-04 18:02:32,0.15568,493.23,51.669,496.9,55.213,492.53,52.223,473.99,59.792,71.195,0.66523,0.092415
2008-04-04 20:02:42,0.080446,540.84,58.074,541.69,59.553,536.96,54.587,538.02,31.664,63.421,0.54746,0.10709
2008-04-04 22:02:53,0.17212,588.38,60.175,592.16,60.995,583.57,56.759,565.49,51.181,66.24,0.5595,0.12449
2008-04-05 00:03:03,0.17495,597.55,58.601,595.08,53.699,594.49,55.174,576.85,47.137,74.034,0.59566,0.12298
2008-04-05 02:03:13,0.14019,627.91,50.935,628.4,47.152,625.25,44.432,623.96,54.822,74.8,0.67885,0.13388
2008-04-05 04:03:23,0.11342,640.33,46.817,637.74,43.822,637.38,40.476,630.14,37.6,69.217,0.59731,0.12591
2008-04-05 06:03:31,0.11372,635.0,50.782,637.39,48.912,631.31,44.28,637.69,32.635,70.683,0.62118,0.14459
2008-04-05 08:03:41,0.091703,632.18,50.591,633.43,50.869,630.53,45.574,631.39,36.737,68.628,0.57584,0.10775
2008-04-05 10:03:51,0.079542,628.0,52.0,626.33,49.255,625.95,45.601,619.56,37.062,73.995,0.64659,0.12102
2008-04-05 12:04:01,0.092178,641.66,53.178,645.45,57.458,645.0,50.198,665.41,46.509,88.036,0.68081,0.069006
2008-04-05 14:04:11,0.093536,642.08,56.759,643.52,61.576,642.67,51.701,632.94,41.817,71.934,0.59213,0.086635
2008-04-05 16:04:18,0.10067,648.06,59.964,645.98,58.076,643.48,54.356,645.42,50.145,62.907,0.58331,0.099213
2008-04-05 18:04:26,0.081387,641.54,59.868,638.73,58.239,637.09,52.584,643.06,36.39,61.729,0.59394,0.083301
2008-04-05 20:04:36,0.066685,631.3,54.527,636.11,52.479,628.46,49.789,634.21,41.967,72.713,0.63299,0.071184
2008-04-05 22:04:46,0.058592,627.73,58.942,628.64,55.005,623.22,53.988,627.92,53.098,57.734,0.60767,0.086561
2008-04-06 00:04:54,0.098902,659.67,59.779,662.47,61.243,654.04,57.596,663.18,53.481,56.49,0.60375,0.082172
2008-04-06 02:05:04,0.11655,689.74,60.574,690.9,57.532,680.54,56.339,677.87,47.893,58.362,0.59324,0.10823
2008-04-06 04:05:14,0.119,729.67,57.783,734.72,59.052,728.81,51.686,735.43,47.062,61.231,0.64868,0.096044
2008-04-06 06:05:24,0.094234,727.11,54.42,736.22,51.396,725.2,46.914,728.2,35.911,65.719,0.62079,0.090336
2008-04-06 08:05:34,0.078281,716.64,51.176,721.26,44.339,715.64,42.658,724.66,36.956,73.887,0.63479,0.084782
2008-04-06 10:05:44,0.083524,711.91,49.489,712.67,47.002,709.89,42.626,707.13,38.103,67.995,0.64253,0.095235
2008-04-06 12:05:54,0.07947,703.94,50.926,706.55,45.955,701.75,44.823,702.7,38.364,67.055,0.66402,0.088309
2008-04-06 14:06:04,0.081251,690.18,50.566,689.34,50.206,687.84,43.949,686.15,40.719,65.595,0.63096,0.10325
2008-04-06 16:06:14,0.059725,676.31,48.746,675.52,51.242,672.94,44.502,686.21,43.092,65.339,0.63042,0.10004
2008-04-06 18:06:21,0.069656,667.38,47.207,667.38,49.751,664.0,44.198,663.58,42.761,66.271,0.64738,0.097349
2008-04-06 20:06:30,0.073376,652.66,43.162,656.1,40.907,648.81,38.428,647.38,33.527,56.775,0.60679,0.10083
2008-04-06 22:06:38,0.1029,648.08,40.536,646.72,40.379,644.39,37.908,648.88,31.972,63.515,0.64805,0.10699
2008-04-07 00:06:48,0.14847,644.66,38.915,640.98,41.182,640.99,36.965,643.23,36.424,68.716,0.66805,0.09209
2008-04-07 02:06:57,0.12763,632.98,37.936,634.51,39.579,629.88,36.41,637.73,28.76,74.385,0.69319,0.094763
2008-04-07 04:07:07,0.094888,618.41,39.606,620.67,40.183,617.34,36.178,606.65,27.049,73.875,0.63393,0.090747
2008-04-07 06:07:18,0.10601,601.79,36.441,604.39,36.224,601.81,33.6,602.46,28.373,77.455,0.6094,0.089853
2008-04-07 08:07:28,0.12773,595.39,37.194,595.18,40.962,592.64,34.123,598.05,29.814,77.039,0.62578,0.081998
2008-04-07 10:07:33,0.090178,587.2,41.485,588.67,44.424,584.64,37.686,585.69,38.053,82.601,0.65189,0.094109
2008-04-07 12:07:43,0.063437,584.19,46.049,585.18,49.115,585.51,45.386,587.49,39.416,85.048,0.5626,0.065453
2008-04-07 14:07:49,0.074864,641.03,49.33,639.78,53.228,638.31,45.835,634.14,39.47,71.447,0.62938,0.088299
2008-04-07 16:07:58,0.097204,651.27,45.413,652.96,45.845,647.55,39.732,648.81,36.736,67.523,0.56336,0.095698
2008-04-07 18:08:08,0.081576,645.65,46.341,646.6,43.632,642.78,42.086,645.7,40.875,70.733,0.58388,0.073686
2008-04-07 20:08:17,0.061159,650.49,49.809,654.43,51.421,650.08,44.713,666.76,41.591,74.561,0.58941,0.074614
2008-04-07 22:08:26,0.11768,656.13,47.89,659.15,48.556,652.49,43.04,654.02,40.677,69.244,0.66369,0.090652
2008-04-08 00:08:35,0.10019,659.29,47.97,660.46,46.029,657.63,41.713,648.82,41.643,72.385,0.63584,0.096269
2008-04-08 02:08:44,0.11552,669.55,47.007,671.81,45.668,667.69,42.673,665.98,34.938,80.774,0.66125,0.087115
2008-04-08 04:08:54,0.10412,671.35,47.395,677.66,45.668,669.84,41.905,660.4,44.815,73.624,0.63461,0.089295
2008-04-08 06:09:04,0.07956,662.59,46.631,668.03,47.321,663.53,41.261,670.19,31.071,79.656,0.60317,0.086723
2008-04-08 08:09:14,0.10554,666.58,45.303,667.04,46.982,665.78,40.266,656.61,32.03,84.783,0.64345,0.062835
2008-04-08 10:09:21,0.11309,661.95,46.839,664.71,49.648,661.22,41.19,664.65,38.772,89.649,0.62912,0.077997
2008-04-08 12:09:30,0.10906,659.27,46.348,660.92,47.096,658.62,42.523,666.71,40.222,90.204,0.63718,0.076568
2008-04-08 14:09:37,0.11326,663.09,48.06,661.98,51.533,661.86,45.042,658.49,50.544,85.337,0.66012,0.082644
2008-04-08 16:09:46,0.07756,706.52,62.452,706.6,61.24,706.6,59.473,717.92,50.648,76.861,0.64981,0.062866
2008-04-08 18:09:53,0.089682,749.06,51.464,748.97,51.38,747.58,45.042,749.75,38.088,72.935,0.69737,0.085905
2008-04-08 20:10:02,0.08979,734.6,51.534,744.33,51.622,733.34,45.991,736.77,46.942,77.116,0.67381,0.082723
2008-04-08 22:10:11,0.098994,725.75,51.459,724.94,55.89,722.75,45.454,729.63,47.012,79.074,0.73261,0.086845
2008-04-09 00:10:17,0.076813,716.39,50.576,721.44,49.377,716.71,44.072,719.53,34.615,76.426,0.67194,0.084808
2008-04-09 02:10:26,0.07612,712.62,50.073,715.18,52.362,715.64,43.595,713.63,37.77,76.418,0.60552,0.083681
2008-04-09 04:10:35,0.080362,711.17,49.2,711.46,51.097,711.11,42.896,721.89,40.984,73.577,0.64811,0.077484
2008-04-09 06:10:42,0.10343,728.98,50.547,730.67,49.812,727.86,44.389,735.36,36.507,74.792,0.72769,0.091453
2008-04-09 08:10:51,0.088431,725.93,50.133,730.16,50.323,723.58,44.249,725.96,33.988,73.323,0.70081,0.094483
2008-04-09 10:10:58,0.069446,718.76,48.316,722.13,49.594,718.29,40.936,718.85,35.607,81.794,0.69488,0.080769
2008-04-09 12:11:07,0.089193,716.81,46.224,721.27,47.07,714.26,41.498,711.43,36.624,76.469,0.66241,0.090855
2008-04-09 14:11:17,0.073114,710.65,48.279,716.43,45.37,710.49,41.471,710.61,48.264,72.096,0.64066,0.084153
2008-04-09 16:11:23,0.067399,699.42,49.381,698.78,50.18,696.41,44.098,695.89,37.295,72.439,0.64692,0.074301
2008-04-09 18:11:31,0.061424,683.32,49.702,685.56,52.295,683.04,46.118,677.74,44.481,82.198,0.63418,0.07663
2008-04-09 20:11:38,0.066318,665.73,51.878,666.78,53.619,664.05,47.985,662.81,48.547,82.809,0.61055,0.067187
2008-04-09 22:11:46,0.092946,664.35,48.437,663.47,49.026,661.3,46.122,678.91,56.807,87.23,0.62958,0.067833
2008-04-10 00:11:53,0.095007,665.24,46.538,666.99,50.016,664.49,44.149,675.07,46.057,96.149,0.70639,0.065853
2008-04-10 02:12:02,0.13109,673.51,45.892,679.56,50.765,672.08,40.068,663.94,43.796,95.062,0.69528,0.078012
2008-04-10 04:12:10,0.10458,666.72,46.96,676.98,51.246,667.91,42.398,665.82,36.766,98.103,0.69086,0.059409
2008-04-10 06:12:17,0.080917,655.18,46.06,655.6,53.601,655.26,43.497,666.44,34.256,95.806,0.61394,0.070778
2008-04-10 08:12:26,0.097914,654.08,46.386,656.23,50.013,652.35,42.049,640.91,45.453,83.092,0.73127,0.086897
2008-04-10 10:12:33,0.10708,652.03,45.049,647.06,51.044,650.37,43.439,644.84,34.128,78.224,0.67306,0.069731
2008-04-10 12:12:42,0.13117,662.3,43.986,661.07,45.889,660.67,40.47,660.22,39.671,82.413,0.6577,0.08118
2008-04-10 14:12:51,0.091,642.39,44.685,641.74,46.995,642.7,41.79,639.28,21.934,88.279,0.63046,0.073506
2008-04-10 16:12:58,0.089053,621.06,42.21,624.77,43.869,617.2,37.168,620.34,28.881,71.277,0.58519,0.10542
2008-04-10 18:13:07,0.064583,616.04,41.744,618.37,39.199,612.97,36.581,612.0,28.08,65.473,0.59587,0.11884
2008-04-10 20:13:17,0.054132,609.78,41.017,609.91,43.26,606.35,36.959,606.06,31.718,66.17,0.61305,0.13042
2008-04-10 22:13:26,0.051168,595.52,41.441,601.43,42.843,594.37,37.846,601.48,33.309,75.449,0.65077,0.11318
2008-04-11 00:13:35,0.057679,572.59,37.979,579.74,37.606,574.11,37.069,572.57,35.112,70.119,0.57883,0.081666
2008-04-11 02:13:45,0.044442,563.68,39.991,570.68,40.561,566.02,36.474,572.13,31.844,69.618,0.55076,0.056449
2008-04-11 04:13:54,0.042018,565.73,38.043,568.54,35.008,565.59,33.058,560.16,20.254,46.283,0.59117,0.091886
2008-04-11 06:14:04,0.046607,559.32,40.724,563.32,38.031,561.21,35.819,558.52,20.097,44.493,0.58025,0.088712
2008-04-11 08:14:14,0.052023,545.74,37.179,548.37,36.827,547.34,33.333,557.63,27.938,47.925,0.57157,0.079784
2008-04-11 10:14:23,0.052022,542.76,36.841,545.28,40.555,544.23,33.489,554.19,35.584,62.839,0.59633,0.077497
2008-04-11 12:14:32,0.07936,553.84,37.517,557.35,40.382,554.27,35.597,543.33,33.37,71.073,0.60759,0.092798
2008-04-11 14:14:42,0.059175,551.89,41.689,553.8,43.927,551.68,37.015,565.66,24.602,70.535,0.58691,0.086727
2008-04-11 16:14:52,0.042098,552.04,47.0,559.54,47.844,556.37,42.934,540.11,47.481,62.517,0.60041,0.08869
2008-04-11 18:15:02,0.03576,556.49,45.221,558.39,45.768,554.57,40.514,563.21,18.342,49.966,0.58705,0.093791
2008-04-11 20:15:12,0.057603,561.88,45.755,560.49,46.972,556.2,41.276,555.69,41.235,61.868,0.59075,0.093177
2008-04-11 22:15:22,0.079893,581.65,43.652,580.88,41.674,577.96,37.913,576.2,25.934,66.725,0.62514,0.085899
2008-04-12 00:15:32,0.10907,585.93,42.486,585.74,38.784,581.07,39.739,576.59,25.763,66.839,0.64565,0.087668
2008-04-12 02:15:43,0.10371,584.71,41.965,583.69,41.794,580.59,39.465,581.6,28.655,70.106,0.64148,0.10609
2008-04-12 04:15:53,0.088997,582.63,41.402,584.68,40.262,579.59,36.805,571.65,35.251,71.845,0.57575,0.083963
2008-04-12 06:16:03,0.084184,578.75,40.306,581.2,40.138,575.05,35.697,581.32,36.246,74.32,0.57851,0.082305
2008-04-12 08:16:12,0.091399,573.43,39.954,577.67,38.125,572.61,37.646,575.48,27.99,87.173,0.63512,0.094598
2008-04-12 10:16:21,0.13851,574.97,41.342,577.73,42.68,574.63,37.875,578.85,35.898,93.816,0.64842,0.097155
2008-04-12 12:16:31,0.17336,575.23,41.685,575.1,41.349,570.79,38.249,570.73,31.113,89.443,0.66772,0.094426
2008-04-12 14:16:41,0.16391,578.31,41.398,575.43,40.536,574.73,38.984,578.13,32.133,98.209,0.66677,0.095093
2008-04-12 16:16:50,0.11021,577.09,45.2,581.84,41.698,576.58,42.1,569.02,41.225,90.563,0.59202,0.073301
2008-04-12 18:17:01,0.10952,578.53,45.265,579.33,45.144,577.76,43.007,578.8,24.979,97.767,0.65759,0.070354
2008-04-12 20:17:11,0.10214,581.22,45.809,580.24,45.945,580.99,42.608,579.87,32.028,90.103,0.6162,0.089546
2008-04-12 22:17:21,0.12851,582.09,46.694,585.89,48.247,578.13,45.419,573.91,38.23,85.641,0.59082,0.11149
2008-04-13 00:17:30,0.19069,581.36,44.503,580.37,44.884,577.36,41.74,577.12,30.942,83.386,0.65819,0.093487
2008-04-13 02:17:40,0.1774,578.88,43.178,578.17,43.671,573.57,40.473,568.55,31.259,86.779,0.63256,0.10281
2008-04-13 04:17:49,0.20875,583.58,43.463,582.43,42.624,579.63,41.059,578.11,27.159,86.254,0.66623,0.091595
2008-04-13 06:17:59,0.17275,612.39,48.955,615.49,51.969,609.37,46.131,610.0,38.812,86.834,0.63917,0.070973
2008-04-13 08:18:06,0.16336,641.61,46.317,642.02,47.846,640.49,43.202,640.7,42.185,77.551,0.68827,0.091826
2008-04-13 10:18:15,0.17075,632.44,43.433,630.29,46.729,630.66,40.677,625.35,39.431,79.121,0.71506,0.091417
2008-04-13 12:18:24,0.13299,619.55,41.994,624.74,42.332,617.13,39.965,623.15,27.859,84.016,0.6534,0.084263
2008-04-13 14:18:34,0.10641,615.88,42.982,620.43,47.011,615.6,40.688,613.11,42.271,94.43,0.66454,0.060479
2008-04-13 16:18:40,0.092112,628.94,41.423,631.44,42.941,631.01,38.251,640.93,35.429,103.87,0.70033,0.072219
2008-04-13 18:18:49,0.078328,618.32,41.213,616.26,41.573,617.95,38.671,620.94,35.241,90.77,0.58785,0.071397
2008-04-13 20:18:57,0.096349,601.17,43.036,600.49,45.049,598.96,39.817,593.2,37.408,93.484,0.6883,0.072202
2008-04-13 22:19:05,0.086849,589.38,39.726,588.53,43.707,587.64,36.455,582.64,39.33,94.672,0.6757,0.079717
2008-04-14 00:19:14,0.073623,583.07,38.489,581.7,43.802,584.71,37.002,594.91,35.842,99.51,0.69685,0.074603
2008-04-14 02:19:25,0.063953,558.85,40.369,564.27,45.985,556.61,40.143,572.59,37.564,97.889,0.64327,0.060724
2008-04-14 04:19:32,0.072841,522.18,28.159,526.17,29.772,519.01,26.901,513.34,20.411,88.538,0.67494,0.046957
2008-04-14 06:19:40,0.064687,512.8,28.273,519.98,31.577,512.02,25.765,497.42,19.89,76.991,0.54228,0.095186
2008-04-14 08:19:46,0.070372,490.24,31.681,490.97,36.787,492.38,30.75,470.12,39.147,86.024,0.60922,0.083343
2008-04-14 10:19:55,0.060936,480.01,30.139,486.63,33.909,480.8,32.078,457.5,28.012,78.263,0.60797,0.081381
2008-04-14 12:20:06,0.064927,469.63,32.208,470.65,33.285,468.49,31.705,452.36,21.992,77.977,0.56732,0.080367
2008-04-14 14:20:11,0.072913,445.67,29.904,450.86,34.411,445.03,31.878,432.65,23.188,92.532,0.64402,0.10553
2008-04-14 16:20:21,0.071844,436.93,28.542,440.65,30.664,435.9,29.059,423.48,28.234,87.854,0.62769,0.095829
2008-04-14 18:20:32,0.050177,418.26,26.052,417.54,26.18,417.33,25.927,410.44,24.043,79.957,0.55361,0.15284
2008-04-14 20:20:42,0.051199,403.52,19.343,402.64,22.634,402.14,18.928,396.33,19.46,82.015,0.69656,0.16626
2008-04-14 22:20:52,0.065813,393.44,19.56,390.06,19.892,390.75,19.402,385.09,16.736,71.62,0.55339,0.11834
2008-04-15 00:20:58,0.078402,386.56,18.192,385.13,17.733,384.43,17.396,372.08,12.919,71.934,0.70777,0.12611
2008-04-15 02:21:08,0.09829,389.5,19.801,387.93,19.785,386.92,19.967,381.17,19.446,69.943,0.63433,0.14414
2008-04-15 04:21:18,0.078458,393.67,20.19,392.85,16.463,391.49,19.018,388.39,18.315,73.467,0.69908,0.1541
2008-04-15 06:21:25,0.10454,390.55,21.825,391.15,24.708,387.81,20.773,388.82,21.882,73.795,0.62024,0.13514
2008-04-15 08:21:35,0.1033,386.41,20.579,384.37,21.467,383.42,19.065,378.98,17.309,67.731,0.57297,0.163
2008-04-15 10:21:44,0.10533,391.33,21.895,392.0,22.599,391.2,19.46,380.91,16.4,74.807,0.63265,0.16155
2008-04-15 12:21:54,0.038343,385.55,12.655,381.55,13.593,381.36,11.562,373.44,13.696,83.127,0.61298,0.1486
2008-04-15 14:22:03,0.054727,375.68,9.4991,376.06,8.7085,373.63,6.9439,369.11,10.919,69.424,0.54725,0.11871
2008-04-15 16:22:10,0.058478,378.44,14.957,375.31,12.288,375.34,12.783,358.54,18.646,75.679,0.55661,0.16625
2008-04-15 18:22:19,0.061833,365.83,12.529,365.26,11.07,364.57,12.303,359.23,16.646,69.177,0.61464,0.20374
2008-04-15 20:22:24,0.052375,361.66,11.747,360.24,9.1695,359.48,6.2676,354.69,4.9003,32.462,0.3857,0.19129
2008-04-15 22:22:34,0.11536,357.52,14.986,357.23,13.139,358.89,13.431,353.0,9.3794,44.669,0.48614,0.2232
2008-04-16 00:22:41,0.20465,366.15,24.5,364.87,23.099,364.32,22.988,364.35,20.23,70.824,0.55182,0.15459
2008-04-16 02:22:50,0.13258,354.66,22.237,353.3,23.327,352.56,19.306,348.72,15.817,84.378,0.614,0.17131
2008-04-16 04:22:59,0.15986,360.16,27.073,357.27,26.477,356.12,22.959,355.76,23.956,88.099,0.64615,0.17689
2008-04-16 06:23:09,0.31572,384.12,28.352,381.54,27.107,379.88,24.953,378.77,20.315,70.999,0.54838,0.11394
2008-04-16 08:23:17,0.4339,399.4,35.81,396.53,31.845,392.0,30.54,382.99,23.829,104.82,0.58856,0.088448
2008-04-16 10:23:26,0.54263,490.44,54.457,484.7,59.236,479.97,54.396,476.16,49.335,89.365,0.64841,0.080415
2008-04-16 12:23:36,0.57914,530.79,47.289,538.76,51.154,527.78,45.794,518.71,40.597,91.288,0.62261,0.10161
2008-04-16 14:23:46,0.37852,549.74,46.575,552.56,51.53,551.57,45.5,536.67,39.035,94.588,0.72736,0.089953
2008-04-16 16:23:55,0.19463,558.54,40.44,566.9,46.044,562.17,41.201,565.01,36.333,87.449,0.65902,0.084292
2008-04-16 18:24:03,0.16288,595.68,46.61,598.71,47.012,593.97,44.536,595.26,31.371,104.41,0.69782,0.084411
2008-04-16 20:24:12,0.17102,597.7,43.829,596.12,45.813,594.27,41.505,591.4,39.145,100.65,0.6848,0.092785
2008-04-16 22:24:19,0.15058,558.53,39.1,556.6,44.085,557.56,36.884,557.05,28.087,110.16,0.74254,0.090656
2008-04-17 00:24:28,0.15265,548.77,38.59,546.04,42.436,546.31,37.798,539.92,28.967,110.81,0.72345,0.077038
2008-04-17 02:24:38,0.14521,556.3,37.983,556.09,39.946,557.15,38.949,555.6,35.09,118.99,0.76651,0.078329
2008-04-17 04:24:48,0.13236,552.66,41.122,551.95,44.28,553.23,39.715,554.11,34.959,122.82,0.74532,0.065844
2008-04-17 06:24:59,0.1492,546.8,38.312,546.89,40.689,546.88,36.843,546.96,37.328,121.22,0.66497,0.067498
2008-04-17 08:25:10,0.17056,539.0,35.243,544.82,37.659,538.52,35.041,538.12,30.659,119.79,0.66203,0.082355
2008-04-17 10:25:20,0.14072,530.77,33.746,534.74,37.888,526.38,34.171,538.17,32.603,117.48,0.73896,0.071094
2008-04-17 12:25:29,0.1535,519.29,34.626,518.66,35.336,516.37,35.092,519.99,34.054,115.45,0.70645,0.087128
2008-04-17 14:25:39,0.1673,515.01,33.758,513.82,36.363,514.99,34.141,505.46,29.475,120.93,0.6976,0.095691
2008-04-17 16:25:48,0.15775,507.27,38.555,509.58,42.522,504.27,38.535,503.57,35.834,112.82,0.64936,0.08105
2008-04-17 18:25:58,0.1634,506.42,38.15,508.25,41.26,501.6,39.638,488.61,45.393,99.517,0.66245,0.083439
2008-04-17 20:26:08,0.16574,502.12,39.066,503.3,42.708,503.16,39.481,489.92,41.664,106.86,0.71059,0.10685
2008-04-17 22:26:19,0.10985,526.36,44.178,529.2,47.146,527.53,45.223,542.35,35.484,92.249,0.58972,0.058784
2008-04-18 00:26:29,0.18607,544.51,40.186,546.5,41.333,542.77,36.543,533.55,31.465,105.66,0.71552,0.079878
2008-04-18 02:26:40,0.20458,537.94,38.861,539.47,42.655,539.2,37.569,548.77,22.612,112.69,0.7081,0.079685
2008-04-18 04:26:51,0.20234,545.19,38.013,549.35,40.031,541.46,37.131,538.98,30.923,104.3,0.59119,0.075728
2008-04-18 06:27:01,0.16406,537.86,38.793,538.3,40.442,536.36,37.442,535.04,31.237,105.02,0.63125,0.07442
2008-04-18 08:27:12,0.13104,541.95,41.253,545.38,43.289,542.73,40.916,550.5,37.88,110.98,0.66566,0.077989
2008-04-18 10:27:21,0.13426,536.31,41.442,540.35,42.138,537.96,40.404,550.66,28.846,107.74,0.67346,0.086238
2008-04-18 12:27:30,0.11901,536.56,40.335,539.15,40.753,534.55,38.481,541.15,34.111,101.65,0.64244,0.077402
2008-04-18 14:27:41,0.09661,530.7,39.786,533.88,41.234,534.4,38.88,542.13,35.083,108.22,0.67206,0.076925
2008-04-18 16:27:51,0.092853,519.48,43.742,525.73,44.251,521.2,41.386,522.82,34.304,111.15,0.65234,0.10047
2008-04-18 18:28:02,0.1042,520.41,46.002,522.32,43.386,522.34,43.491,536.96,45.225,92.382,0.63926,0.07547
2008-04-18 20:40:11,0.099313,509.95,44.027,513.33,46.78,513.14,41.673,503.54,39.632,96.777,0.73313,0.087172
2008-04-18 22:40:22,0.1078,521.5,47.643,524.82,47.208,521.88,46.71,515.88,54.395,100.57,0.6561,0.084951
2008-04-19 00:40:32,0.11999,544.54,49.604,543.15,52.935,540.58,48.234,522.42,40.274,88.56,0.68656,0.09381
2008-04-19 02:40:43,0.11389,547.93,49.365,547.76,48.795,543.74,46.831,531.37,47.114,86.026,0.63828,0.076853
2008-04-19 04:40:54,0.11399,556.93,47.483,557.79,48.187,552.8,42.994,562.13,44.811,93.762,0.60486,0.062694
2008-04-19 06:41:03,0.082541,553.06,45.881,561.29,44.658,554.45,42.079,581.93,31.79,95.505,0.67737,0.080684
2008-04-19 08:41:11,0.068683,549.05,42.663,549.24,41.974,546.63,41.159,543.33,41.735,90.156,0.60188,0.07717
2008-04-19 10:41:21,0.076505,544.32,43.782,544.85,46.551,541.72,41.043,532.69,29.045,90.253,0.68659,0.067045
2008-04-19 12:41:30,0.078715,526.68,43.355,530.31,48.812,524.15,41.743,520.92,22.779,95.475,0.612,0.085297
2008-04-19 14:41:41,0.097102,522.5,40.503,523.68,44.705,520.6,39.143,498.34,47.158,95.165,0.60109,0.072137
2008-04-19 16:41:51,0.093995,520.97,37.602,523.29,39.11,520.88,36.409,519.36,41.745,112.26,0.68306,0.079094
2008-04-19 18:42:02,0.10163,524.79,40.922,530.11,42.484,525.43,39.366,529.92,24.475,107.18,0.63292,0.056885
2008-04-19 20:42:11,0.15901,557.04,41.244,555.27,42.643,555.25,37.78,557.44,30.171,101.76,0.67964,0.082477
2008-04-19 22:42:22,0.14232,549.34,39.688,552.01,40.972,546.14,38.152,556.54,34.43,106.24,0.70981,0.092906
2008-04-20 00:42:32,0.13886,543.85,37.956,548.16,39.673,540.43,37.534,539.27,30.612,106.96,0.66749,0.082662
2008-04-20 02:42:43,0.16456,533.7,36.84,530.84,34.913,531.52,33.942,519.65,33.096,103.09,0.70311,0.10227
2008-04-20 04:42:53,0.17088,520.14,36.437,520.62,37.205,518.12,33.57,515.58,30.85,101.37,0.67997,0.09852
2008-04-20 06:43:04,0.16207,525.09,36.205,521.52,36.581,523.76,34.333,528.6,26.155,104.14,0.70316,0.093092
2008-04-20 08:43:14,0.13426,526.01,33.668,525.62,35.755,522.65,32.557,508.82,24.699,101.2,0.60175,0.065963
2008-04-20 10:43:25,0.14413,522.25,37.886,521.7,40.788,521.68,34.187,507.12,35.497,108.78,0.64526,0.075883
2008-04-20 12:43:35,0.12715,512.33,36.396,510.46,39.244,513.64,34.288,516.04,31.299,104.5,0.64898,0.094674
2008-04-20 14:43:46,0.12624,509.34,37.191,509.6,38.258,509.38,34.663,496.9,31.519,101.69,0.6648,0.080147
2008-04-20 16:43:54,0.082231,501.9,36.236,513.28,37.451,508.58,33.84,497.87,52.784,105.61,0.69819,0.062565
2008-04-20 18:44:05,0.074576,506.38,36.651,514.15,37.132,512.32,33.343,507.34,37.427,103.12,0.63249,0.05482
2008-04-20 20:44:15,0.15447,498.36,29.95,500.66,32.199,497.18,30.549,488.85,35.788,102.76,0.61795,0.074074
2008-04-20 22:44:26,0.2025,492.11,31.487,498.3,31.86,492.73,30.689,494.3,32.141,108.29,0.65654,0.093304
2008-04-21 00:44:35,0.20391,488.51,32.058,484.71,34.784,488.48,30.623,484.79,23.278,102.64,0.66618,0.096631
2008-04-21 02:44:46,0.18223,475.83,30.428,474.68,32.191,475.12,29.437,472.54,24.782,107.25,0.69162,0.083705
2008-04-21 04:44:55,0.15598,474.53,28.655,474.74,29.957,474.1,28.888,469.37,23.951,109.0,0.71741,0.10772
2008-04-21 06:45:06,0.14167,474.3,27.53,471.88,25.566,472.29,27.503,463.99,26.323,104.28,0.69714,0.09511
2008-04-21 08:45:16,0.13985,467.73,29.035,467.84,31.423,466.92,28.221,448.55,24.926,99.948,0.66009,0.093552
